X,Y,t
3.5933498417141463,4.838567083798521,5.63
3.4612614435615203,4.872196888975391,5.64
3.3349359504573886,4.874532249277683,5.65
3.2373388161729464,4.8508775405828,5.66
3.1504535436911882,4.835435318371259,5.67
3.0310416036646957,4.8325810616090905,5.68
2.9701543873449516,4.818202256113861,5.69
2.8566193290039212,4.881836814940783,5.7
2.73799165859954,4.826217848069948,5.71
2.6019126307667144,4.799023624145299,5.72
2.534324148878489,4.754018033127784,5.73
2.425115500160676,4.668924260791566,5.74
2.3579992981334366,4.682715906512709,5.75
2.249670801195451,4.71576663891943,5.76
2.1429987170527878,4.72157957891098,5.77
2.04536316627662,4.660193050902562,5.78
1.986669847133338,4.596938867051381,5.79
1.9487170575648958,4.545381428753923,5.8
1.8988582407199766,4.592966412833748,5.81
1.818450145791553,4.56746852203556,5.82
1.7418609628692905,4.509879980076994,5.83
1.7079277838049924,4.47840558604994,5.84
1.6729168704942152,4.431068065373814,5.85
1.6375917504274793,4.3839087435444055,5.86
1.5728950467048175,4.318674195694988,5.87
1.5433617717415573,4.263255799071768,5.88
1.5153858318047786,4.185463828001682,5.89
1.4893236617047985,4.134842430221502,5.9
1.4159957377244452,4.060495464576476,5.91
1.397424955738622,3.957230914971114,5.92
1.384384167893411,3.88171068827533,5.93
1.3587958113234484,3.8682519273424107,5.94
1.3215267719508834,3.8329841234338695,5.95
1.2803126111287173,3.72756384868453,5.96
1.2606527333826905,3.6585469006764164,5.97
1.2383904668776105,3.5237260220948587,5.98
1.2253167237897535,3.4789798330402584,5.99
1.219124257715446,3.4032735269752084,6.0
